url,Name,Price,Rating,제조회사,등록년월,AMD CPU종류,소켓 구분,코어 수,스레드 수,메모리 규격,내장그래픽,세대 구분,출시일,제조 공정,,기본 클럭,최대 클럭,L2 캐시,L3 캐시,연산 체계,TDP,PPT,PCIe 버전,최대 PCIe 레인수,최대 메모리 크기,메모리 클럭,메모리 채널,GPU 모델명,GPU 코어 속도,SMT(하이퍼스레딩),AMD Ryzen Master,AMD 3D V캐시,패키지 형태,쿨러,시네벤치R23(싱글),시네벤치R23(멀티),적합성평가인증,안전확인인증,인텔 CPU종류,버스 속도,PBP-MTP,인텔 XTU,인텔 딥러닝부스트,StoreMI,VR Ready 프리미엄,SenseMI,인텔 퀵싱크,AMD Ryzen AI,옵테인,유통회사,AMD PRO
//img.danawa.com/prod_img/500000/781/779/img/1779781_1.jpg?shrink=130:130&_v=20181115120032,인텔 셀러론 G550 (샌디브릿지),1800원,5.0,인텔 셀러론,2012년 09월,,인텔(소켓1155),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,32nm,,2.6GHz,,256KB x2,2MB,64(32)비트,65W,,,16레인,,,,인텔 HD,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(셀러론),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/127/153/img/70153127_1.jpg?shrink=130:130&_v=20241030110129,인텔 제온 스케일러블 플래티넘 8568Y+ (에메랄드 래피드),9854990원,N/A,인텔(제조사 웹사이트 바로가기),2024년 10월,,인텔(소켓4677),48코어,96스레드,DDR5,,,2023 4분기,,,2.3GHz,4.0GHz,,300MB,,350W,,PCIe5.0,80레인,4TB,5600MHz,8,,,○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 플래티넘,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/737/241/img/17241737_1.jpg?shrink=130:130&_v=20220613164917,인텔 제온 스케일러블 실버 4210R (캐스케이드레이크),587990원,N/A,인텔(제조사 웹사이트 바로가기),2022년 06월,,인텔(소켓3647),10코어,20스레드,DDR4,내장그래픽:미탑재,,2020 1분기,14nm,,2.4GHz,3.2GHz,,13.75MB,,100W,,PCIe3.0,48레인,1TB,2400MHz,6,,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 실버,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/833/479/img/11479833_1.jpg?shrink=130:130&_v=20200707160554,인텔 코어i7-10세대 10700K (코멧레이크S),402790원,4.8,인텔(제조사 웹사이트 바로가기),2020년 05월,,인텔(소켓1200),8코어,16스레드,DDR4,내장그래픽:탑재,,2020 2분기,14nm,,3.8GHz,5.1GHz,,16MB,64비트,125W,,PCIe3.0,16레인,128GB,2933MHz,2,인텔 UHD 630,"1,200MHz",○,,,벌크 + 쿨러,기본형 벌크쿨러,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i7-10세대,DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/952/171/img/11171952_1.jpg?shrink=130:130&_v=20231204151018,인텔 코어i5-9세대 9600 (커피레이크-R),117610원,N/A,인텔(제조사 웹사이트 바로가기),2019년 07월,,인텔(소켓1151v2),6코어,6스레드,DDR4,내장그래픽:탑재,,2019 2분기,14nm,,3.1GHz,4.6GHz,,9MB,64비트,65W,,,16레인,128GB,2666MHz,2,인텔 UHD 630,1150MHz,,,,벌크 + 쿨러,기본형 벌크쿨러,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i5-9세대),DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/270/028/img/11028270_1.jpg?shrink=130:130&_v=20221102162824,AMD 애슬론 200GE (레이븐 릿지),32690원,N/A,AMD 애슬론,2018년 10월,애슬론 APU,AMD(소켓AM4),2코어,4스레드,DDR4,내장그래픽:탑재,1세대(Zen),2018 4분기,14nm,,3.2GHz,3.2GHz,1MB,4MB,64비트,35W,,,,,,,AMD 라데온 Vega 3,"1,000MHz",,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/208/480/img/11480208_1.jpg?shrink=130:130&_v=20210910085624,인텔 셀러론 G5900 (코멧레이크S),54650원,5.0,인텔(제조사 웹사이트 바로가기),2020년 05월,,인텔(소켓1200),2코어,2스레드,DDR4,내장그래픽:탑재,,2020 2분기,14nm,,3.4GHz,,,2MB,64비트,58W,,PCIe3.0,16레인,128GB,2666MHz,2,인텔 UHD 610,"1,050MHz",,,,벌크 + 쿨러,기본형 벌크쿨러,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,셀러론,DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/749/783/img/1783749_1.jpg?shrink=130:130&_v=20200708123905,인텔 코어i5-3세대 3330 (아이비브릿지),11890원,4.5,인텔 코어i5-3세대,2012년 09월,,인텔(소켓1155),4코어,4스레드,DDR3,내장그래픽:탑재,,,22nm,,3.0 GHz,3.2GHz,256KB x4,6MB,64(32)비트,77W,,,16레인,,,,인텔 HD 2500,"1,050MHz",,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i5-3세대),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/774/321/img/9321774_1.jpg?shrink=130:130&_v=20240812164130,인텔 코어i9-9세대 9900 (커피레이크-R),606910원,5.0,인텔(제조사 웹사이트 바로가기),2019년 08월,,인텔(소켓1151v2),8코어,16스레드,DDR4,내장그래픽:탑재,,2019 3분기,14nm,,3.1GHz,5.0GHz,,16MB,,65W,,PCIe3.0,16레인,128GB,2666MHz,2,인텔 UHD 630,"1,200MHz",○,,,벌크 + 쿨러,기본형 벌크쿨러,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i9-9세대,DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/606/069/img/6069606_1.jpg?shrink=130:130&_v=20231204154906,인텔 코어i5-8세대 8600 (커피레이크),85080원,5.0,인텔 코어i5-8세대,2018년 04월,,인텔(소켓1151v2),6코어,6스레드,DDR4,내장그래픽:탑재,,2017 4분기,14nm,,3.1GHz,4.3GHz,,9MB,64비트,65W,,,16레인,64GB,2666MHz,2,인텔 UHD 630,"1,150MHz",,,,벌크 + 쿨러,기본형 벌크쿨러,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i5-8세대),DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/624/872/img/12872624_1.jpg?shrink=130:130&_v=20210512142544,인텔 코어i9-10세대 10850K (코멧레이크S),354390원,N/A,인텔(제조사 웹사이트 바로가기),2020년 08월,,인텔(소켓1200),10코어,20스레드,DDR4,내장그래픽:탑재,,2020 3분기,14nm,,3.6GHz,5.2GHz,,20MB,64비트,125W,,PCIe3.0,16레인,128GB,2933MHz,2,인텔 UHD 630,"1,200MHz",○,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i9-10세대,DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/435/512/img/1512435_1.jpg?shrink=130:130&_v=20240108162838,인텔 셀러론 G530 (샌디브릿지),3110원,1.0,인텔 셀러론,2011년 10월,,인텔(소켓1155),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,32nm,,2.4GHz,,256KB x2,2MB,64(32)비트,65W,,,16레인,,,,인텔 HD,"1,000MHz",,,,벌크 + 쿨러,기본형 벌크쿨러,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(셀러론),DMI2.0 5 GT/s,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/977/908/img/16908977_1.jpg?shrink=130:130&_v=20220425173743,AMD EPYC 7763 (밀라노),15699990원,N/A,AMD(제조사 웹사이트 바로가기),2022년 04월,EPYC,AMD(소켓SP3),64코어,128스레드,DDR4,내장그래픽:미탑재,3세대(Zen3),2021 1분기,7nm,,2.45GHz,3.5GHz,,256MB,,280W,,PCIe4.0,128레인,4TB,3200MHz,8,,,,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/337/848/img/14848337_1.jpg?shrink=130:130&_v=20210727145359,인텔 코어i9-11세대 11900KF (로켓레이크S),329090원,N/A,인텔(제조사 웹사이트 바로가기),2021년 03월,,인텔(소켓1200),8코어,16스레드,DDR4,내장그래픽:미탑재,,2021 1분기,14nm,,3.5GHz,5.3GHz,,16MB,64비트,125W,,PCIe4.0,20레인,,3200MHz,2,,,○,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i9-11세대,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/187/783/img/2783187_1.jpg?shrink=130:130&_v=20240401150544,인텔 펜티엄 G3240 (하스웰 리프레시),269900원,5.0,인텔 펜티엄,2014년 08월,,인텔(소켓1150),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,22nm,,3.1GHz,,512KB,3MB,64(32)비트,54W,,,16레인,,,,인텔 HD,"1,100MHz",,,,벌크 + 쿨러,기본형 벌크쿨러,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/015/642/img/9642015_1.jpg?shrink=130:130&_v=20200708101711,인텔 셀러론 G4930 (커피레이크-R),28890원,5.0,인텔(제조사 웹사이트 바로가기),2019년 10월,,인텔(소켓1151v2),2코어,2스레드,DDR4,내장그래픽:탑재,,2019 2분기,14nm,,3.20GHz,,,2MB,64비트,54W,,,16레인,64GB,2400MHz,2,인텔 UHD 610,"1,050MHz",,,,벌크 + 쿨러,기본형 벌크쿨러,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,셀러론,DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/185/783/img/2783185_1.jpg?shrink=130:130&_v=20240108170040,인텔 셀러론 G1850 (하스웰 리프레시),3400원,5.0,인텔 셀러론,2014년 08월,,인텔(소켓1150),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,22nm,,2.9GHz,,512KB,2MB,64(32)비트,54W,,,16레인,,,,인텔 HD,"1,050MHz",,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(셀러론),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/701/156/img/1156701_1.jpg?shrink=130:130&_v=20240108170755,인텔 코어i5-1세대 760 (린필드),6850원,N/A,인텔 코어i5-1세대,2010년 08월,,인텔(소켓1156),4코어,4스레드,DDR3,내장그래픽:미탑재,,,45nm,,2.8GHz,,256KB x4,8MB,64(32)비트,95W,,,16레인,,,,,,,,,벌크 + 쿨러,기본형 벌크쿨러,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i5),DMI1.0 2.5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/561/520/img/1520561_1.jpg?shrink=130:130&_v=20231204172844,인텔 펜티엄 G630 (샌디브릿지),2160원,N/A,인텔 펜티엄,2011년 10월,,인텔(소켓1155),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,32nm,,2.7GHz,,256KB x2,3MB,64(32)비트,65W,,,16레인,,,,인텔 HD,"1,100MHz",,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/032/493/img/3493032_1.jpg?shrink=130:130&_v=20200730123652,인텔 코어i3-6세대 6300 (스카이레이크),16990원,N/A,인텔 코어i3-6세대,2015년 10월,,인텔(소켓1151),듀얼 코어,4스레드,"DDR4, DDR3L",내장그래픽:탑재,,,14nm,,3.8GHz,,512KB,4MB,64비트,51W,,,16레인,,2133MHz,,인텔 HD 530,1150MHz,,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i3-6세대),DMI3.0 8 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/071/736/img/9736071_1.jpg?shrink=130:130&_v=20191111165723,AMD EPYC 7742 (롬),14999910원,N/A,AMD(제조사 웹사이트 바로가기),2019년 11월,EPYC,AMD(소켓SP3),64코어,128스레드,DDR4,내장그래픽:미탑재,3세대(Zen2),2019 3분기,7nm,,2.25GHz,3.4GHz,32MB,256MB,,225W,,PCIe4.0,128레인,,3200MHz,8,,,,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/513/112/img/6112513_1.jpg?shrink=130:130&_v=20181106114108,인텔 코어i5-4세대 4430 (하스웰),20010원,4.0,인텔 코어i5-4세대,2013년 06월,,인텔(소켓1150),4코어,4스레드,DDR3,내장그래픽:탑재,,,22nm,,3.0GHz,3.2GHz,1MB,6MB,64(32)비트,84W,,,16레인,,,,인텔 HD 4600,"최대 1,100MHz",,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i5-4세대),,,,,,,,,,,,
//img.danawa.com/prod_img/500000/570/144/img/4144570_1.jpg?shrink=130:130&_v=20200708151207,인텔 코어i3-2세대 2120 (샌디브릿지),1620원,4.7,인텔 코어i3-2세대,2016년 06월,,인텔(소켓1155),듀얼 코어,4스레드,DDR3,내장그래픽:탑재,,,32nm,,3.3GHz,,256KB x2,3MB,64(32)비트,65W,,,16레인,,,,인텔 HD 2000,"1,100MHz",○,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i3-2세대),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/081/493/img/3493081_1.jpg?shrink=130:130&_v=20240422165005,인텔 코어i3-6세대 6320 (스카이레이크),23500원,5.0,인텔 코어i3-6세대,2015년 10월,,인텔(소켓1151),듀얼 코어,4스레드,"DDR4, DDR3L",내장그래픽:탑재,,,14nm,,3.9GHz,,512KB,4MB,64비트,51W,,,16레인,,2133MHz,,인텔 HD 530,1150MHz,,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i3-6세대),DMI3.0 8 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/734/651/img/5651734_1.jpg?shrink=130:130&_v=20220712132410,인텔 코어i3-8세대 8350K (커피레이크),46000원,N/A,인텔 코어i3-8세대,2017년 11월,,인텔(소켓1151v2),4코어,4스레드,DDR4,내장그래픽:탑재,,2017 4분기,14nm,,4.00GHz,,,8MB,64비트,91W,,,16레인,64GB,2400MHz,2,인텔 UHD 630,"1,150MHz",,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i3-8세대),DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/040/909/img/16909040_1.jpg?shrink=130:130&_v=20220425174016,AMD EPYC 7543 (밀라노),1704060원,N/A,AMD(제조사 웹사이트 바로가기),2022년 04월,EPYC,AMD(소켓SP3),32코어,64스레드,DDR4,내장그래픽:미탑재,3세대(Zen3),2021 1분기,7nm,,2.8GHz,3.7GHz,,256MB,,225W,,PCIe4.0,128레인,4TB,3200MHz,8,,,,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/134/748/img/14748134_1.jpg?shrink=130:130&_v=20210727174402,인텔 제온 스케일러블 실버 4110 (스카이레이크),64700원,N/A,인텔 제온 스케일러블,2017년 09월,,인텔(소켓3647),8코어,16스레드,DDR4,내장그래픽:미탑재,,,14nm,,2.10GHz,3.00GHz,,11MB,,85W,,,48레인,,2400MHz,,,,○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 실버),,,,,,,,,,,,
//img.danawa.com/prod_img/500000/462/851/img/15851462_1.jpg?shrink=130:130&_v=20221102132810,인텔 펜티엄 G4500 (스카이레이크),22190원,N/A,인텔 펜티엄,2015년 10월,,인텔(소켓1151),듀얼 코어,2스레드,"DDR4, DDR3L",내장그래픽:탑재,,,14nm,,3.5GHz,,512KB,3MB,64비트,51W,,,16레인,,2133MHz,,인텔 HD 530,,,,,해외구매,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),DMI3.0 8 GT/s,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/200/216/img/2216200_1.jpg?shrink=130:130&_v=20240108173017,인텔 펜티엄 G3420 (하스웰),3000원,N/A,인텔 펜티엄,2013년 09월,,인텔(소켓1150),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,22nm,,3.2GHz,,512KB,3MB,64(32)비트,54W,,,16레인,,,,인텔 HD,1100MHz,,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(펜티엄),DMI2.0 5 GT/s,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/442/822/img/13822442_1.jpg?shrink=130:130&_v=20210406183811,AMD 라이젠5-1세대 1600 (서밋 릿지),29900원,5.0,AMD 라이젠5-1세대,2019년 06월,라이젠5-1세대,AMD(소켓AM4),헥사(6) 코어,12스레드,DDR4,내장그래픽:미탑재,1세대(Zen),,14nm,,3.2GHz,3.6GHz,3MB,16MB,64비트,65W,,,16레인,,,,,,○,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,○,,,,,
//img.danawa.com/prod_img/500000/460/705/img/1705460_1.jpg?shrink=130:130&_v=20240108162438,인텔 셀러론 G540 (샌디브릿지),15990원,N/A,인텔 셀러론,2012년 06월,,인텔(소켓1155),듀얼 코어,2스레드,DDR3,내장그래픽:탑재,,,32nm,,2.5 GHz,,256KB x2,2MB,64(32)비트,65W,,,16레인,,,,인텔 HD,"1,000MHz",,,,벌크 + 쿨러,기본형 벌크쿨러,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(셀러론),DMI2.0 5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/075/013/img/1013075_1.jpg?shrink=130:130&_v=20181115121057,인텔 코어i7-1세대 860 (린필드),9500원,4.6,인텔 코어i7-1세대,2010년 02월,,인텔(소켓1156),4코어,8스레드,DDR3,내장그래픽:미탑재,,,45nm,,2.8GHz,3.46GHz,256KB x4,8MB,64(32)비트,95W,,,16레인,,,,,,○,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i7),DMI1.0 2.5 GT/s,,,,,,,,,,,
//img.danawa.com/prod_img/500000/256/449/img/5449256_1.jpg?shrink=130:130&_v=20170901100609,인텔 제온 스케일러블 실버 4114 (스카이레이크),1010000원,N/A,인텔 제온 스케일러블,2017년 09월,,인텔(소켓3647),10코어,20스레드,DDR4,내장그래픽:미탑재,,,14nm,,2.20GHz,3.00GHz,,13.75MB,,85W,,,48레인,,2400MHz,,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 실버),,,,,,,,,,,공인 대리점,
//img.danawa.com/prod_img/500000/290/144/img/4144290_1.jpg?shrink=130:130&_v=20181115104944,인텔 코어2듀오 E8400 (울프데일),2390원,4.7,인텔 코어2듀오,2016년 06월,,인텔(소켓775),듀얼 코어,2스레드,,내장그래픽:미탑재,,,45nm,,3.0GHz,,6MB,,64(32)비트,65W,,,,,1333MHz,,,,,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어2듀오),FSB 1333 MHz,,,,,,,,,,,
//img.danawa.com/prod_img/500000/587/307/img/9307587_1.jpg?shrink=130:130&_v=20190820164657,인텔 제온 스케일러블 골드 6242 (캐스케이드레이크),4557190원,N/A,인텔(제조사 웹사이트 바로가기),2019년 08월,,인텔(소켓3647),16코어,32스레드,DDR4,내장그래픽:미탑재,,2019 3분기,14nm,,2.80GHz,3.90GHz,,22MB,,150W,,PCIe3.0,48레인,1TB,2933MHz,6,,,○,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/097/812/img/7812097_1.jpg?shrink=130:130&_v=20240912095054,인텔 코어i3-7세대 7350K (카비레이크),38990원,N/A,인텔 코어i3-7세대,2017년 06월,,인텔(소켓1151),듀얼 코어,4스레드,"DDR4, DDR3L",내장그래픽:탑재,,,14nm,,4.2GHz,,,4MB,64비트,60W,,,16레인,,,,인텔 HD 630,1150MHz,○,,,중고,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i3-7세대),DMI3.0 8 GT/s,,,,,,,,,○,공인 대리점,
//img.danawa.com/prod_img/500000/511/686/img/686511_1.jpg?shrink=130:130&_v=20240108170535,인텔 코어2쿼드 Q6600 (켄츠필드),3500원,4.6,인텔 코어2쿼드,2008년 07월,,인텔(소켓775),4코어,4스레드,,내장그래픽:미탑재,,,65nm,,2.4GHz,,4MB x2,,64(32)비트,,,,,,1066MHz,,,,,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어2쿼드),FSB 1066 MHz,,,,,,,,,,,
//img.danawa.com/prod_img/500000/919/906/img/906919_1.jpg?shrink=130:130&_v=20240108174209,인텔 코어2쿼드 Q9400 (요크필드),6780원,4.4,인텔 코어2쿼드,2009년 06월,,인텔(소켓775),4코어,4스레드,,내장그래픽:미탑재,,,45nm,,2.66GHz,,6MB,,64(32)비트,95W,,,,,1333MHz,,,,,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어2쿼드),FSB 1333 MHz,,,,,,,,,,,
//img.danawa.com/prod_img/500000/837/599/img/18599837_1.jpg?shrink=130:130&_v=20221227125341,인텔 제온 스케일러블 골드 6242R (캐스케이드레이크),3649990원,N/A,인텔(제조사 웹사이트 바로가기),2022년 12월,,인텔(소켓3647),20코어,40스레드,DDR4,내장그래픽:미탑재,,2020 1분기,14nm,,3.1GHz,4.1GHz,,35.75MB,,205W,,PCIe3.0,48레인,1TB,2933MHz,6,,,○,,,벌크,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,제온 골드,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/455/652/img/9652455_1.jpg?shrink=130:130&_v=20240108152343,인텔 제온 E 2224 (커피레이크-R),499990원,N/A,인텔(제조사 웹사이트 바로가기),2019년 10월,,인텔(소켓1151v2),4코어,4스레드,DDR4,내장그래픽:미탑재,,2019 2분기,14nm,,3.4GHz,4.6GHz,,8MB,64비트,71W,,PCIe3.0,16레인,128GB,2666MHz,2,,,,,,정품,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(제온 E),,,,,,,,,,○,,
