url,Name,Price,Rating,제조회사,등록년월,사용 장치,제품 분류,메모리 규격,메모리 용량,동작클럭(대역폭),램타이밍,동작전압,램개수,온다이ECC,,히트싱크,높이,적합성평가인증,안전확인인증,두께,LED 라이트,XMP3.0,EXPO,방열판 색상,LED색상,AURA SYNC,MYSTIC LIGHT,RGB FUSION,CORSAIR iCUE,POLYCHROME,XPG RGB,온도센서,클럭드라이버,XMP,RGB SYNC,ECC,REG,유통회사,RAZER CHROMA,TT RGB PLUS,T-FORCE BLITZ,G.SKILL Lighting
//img.danawa.com/prod_img/500000/749/151/img/56151749_1.jpg?shrink=130:130&_v=20240712132532,G.SKILL DDR5-5600 CL40 RIPJAWS M5 RGB 블랙 패키지,459000원,N/A,G.SKILL(제조사 웹사이트 바로가기),2024년 06월,데스크탑용,DDR5,DIMM(UDIMM),96GB,5600MHz (PC5-44800),CL40-40-40-89,1.25V,2개,○,,,41mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,○,,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/120/847/img/67847120_1.jpg?shrink=130:130&_v=20241004162823,G.SKILL DDR5-6400 CL30 TRIDENT Z5 NEO RGB J 패키지,214000원,N/A,G.SKILL(제조사 웹사이트 바로가기),2024년 09월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL30-39-39-102,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,○,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/180/298/img/11298180_1.jpg?shrink=130:130&_v=20200826171946,삼성전자 DDR4-2400 중고,39000원,4.7,삼성전자,2016년 10월,데스크탑용,DDR4,DIMM(UDIMM),16GB,2400MHz (PC4-19200),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/702/193/img/16193702_1.jpg?shrink=130:130&_v=20220114151403,G.SKILL DDR5-6000 CL36 TRIDENT Z5 RGB J 실버 패키지,158500원,5.0,G.SKILL(제조사 웹사이트 바로가기),2022년 01월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL36-36-36-96,1.35V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,○,,실버/그레이,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/802/470/img/9470802_1.jpg?shrink=130:130&_v=20200821131608,G.SKILL DDR4-3600 CL16 TRIDENT Z NEO 패키지,158850원,4.6,G.SKILL(제조사 웹사이트 바로가기),2019년 09월,데스크탑용,DDR4,DIMM(UDIMM),16GB,3600MHz (PC4-28800),CL16-16-16-36,1.35V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,블랙,RGB,○,○,○,,○,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/278/544/img/17544278_1.jpg?shrink=130:130&_v=20220727111126,CORSAIR DDR5-6000 CL36 VENGEANCE RGB BLACK 패키지,171810원,5.0,CORSAIR(제조사 웹사이트 바로가기),2022년 07월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL36-36-36-76,1.35V,2개,○,,방열판,56mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,,블랙,RGB,○,○,○,○,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/819/546/img/20546819_1.jpg?shrink=130:130&_v=20230614173651,TeamGroup T-CREATE DDR5-6400 CL32 EXPERT 패키지 서린,219080원,N/A,TeamGroup(제조사 웹사이트 바로가기),2023년 06월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL32-39-39-84,1.35V,2개,○,,방열판,32mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,,,블랙,,,,,,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/899/921/img/18921899_1.jpg?shrink=130:130&_v=20241119183230,ADATA DDR5-7200 CL34 LANCER RGB 블랙 패키지 코잇,231000원,5.0,ADATA(제조사 웹사이트 바로가기),2023년 02월,데스크탑용,DDR5,DIMM(UDIMM),32GB,7200MHz (PC5-57600),CL34-46-46,1.40V,2개,○,,방열판,40mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,○,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/198/591/img/20591198_1.jpg?shrink=130:130&_v=20231114125328,V-Color Manta DDR5-7200 CL36 XPrism RGB 블랙 패키지,328900원,4.5,V-Color(제조사 웹사이트 바로가기),2023년 06월,데스크탑용,DDR5,DIMM(UDIMM),48GB,7200MHz (PC5-57600),CL36-46-46-112,1.35V,2개,○,,방열판,41.7mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,9mm,○,○,,블랙,RGB,○,○,,,○,,,,,○,,,,,,,
//img.danawa.com/prod_img/500000/332/547/img/20547332_1.jpg?shrink=130:130&_v=20231030130231,TeamGroup T-Force DDR5-6400 CL34 Vulcan Black 패키지 서린,405000원,5.0,TeamGroup(제조사 웹사이트 바로가기),2023년 06월,데스크탑용,DDR5,DIMM(UDIMM),64GB,6400MHz (PC5-51200),CL34-44-44-84,1.35V,2개,○,,방열판,32.7mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7.5mm,,○,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/598/892/img/27892598_1.jpg?shrink=130:130&_v=20231201164859,ESSENCORE KLEVV DDR5-8000 CL38 CRAS XR5 RGB 패키지 서린,450000원,N/A,ESSENCORE(제조사 웹사이트 바로가기),2023년 08월,데스크탑용,DDR5,DIMM(UDIMM),32GB,8000MHz (PC5-64000),CL38-48-48-128,1.55V,2개,○,,방열판,42.5mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8.3mm,○,○,,화이트,RGB,○,○,○,,○,,○,,,,,,,,,,
//img.danawa.com/prod_img/500000/574/490/img/18490574_1.jpg?shrink=130:130&_v=20221213150906,GeIL DDR5-5200 CL34 POLARIS Gray 패키지,128000원,N/A,GeIL(제조사 웹사이트 바로가기),2022년 12월,데스크탑용,DDR5,DIMM(UDIMM),32GB,5200MHz (PC5-41600),CL34-38-38-78,1.25V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,○,실버/그레이,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/662/036/img/18036662_1.jpg?shrink=130:130&_v=20221019083809,G.SKILL DDR5-7600 CL36 TRIDENT Z5 RGB J 패키지,249000원,5.0,G.SKILL(제조사 웹사이트 바로가기),2022년 10월,데스크탑용,DDR5,DIMM(UDIMM),32GB,7600MHz (PC5-60800),CL36-46-46-121,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,○,,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/102/803/img/15803102_1.jpg?shrink=130:130&_v=20211201095202,TeamGroup T-CREATE DDR4-3200 CL14 EXPERT OC10L 패키지,289990원,5.0,TeamGroup(제조사 웹사이트 바로가기),2021년 11월,데스크탑용,DDR4,DIMM(UDIMM),32GB,3200MHz (PC4-25600),CL14-14-14-34,1.35V,2개,,,방열판,32mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,,,실버/그레이,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/827/601/img/14601827_1.jpg?shrink=130:130&_v=20210628163238,G.SKILL DDR4-4000 CL16 TRIDENT Z ROYAL ELITE 실버 패키지,594290원,N/A,G.SKILL(제조사 웹사이트 바로가기),2021년 06월,데스크탑용,DDR4,DIMM(UDIMM),32GB,4000MHz (PC4-32000),CL16-19-19-39,1.40V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,실버/그레이,RGB,○,○,○,,○,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/454/545/img/7545454_1.jpg?shrink=130:130&_v=20200821130653,TeamGroup T-Force DDR4-4300 CL18 XTREEM 블랙 패키지,205630원,N/A,TeamGroup(제조사 웹사이트 바로가기),2019년 03월,데스크탑용,DDR4,DIMM(UDIMM),16GB,4300MHz (PC4-34400),CL18-20-20-44,1.45V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,블랙,,,,,,,,,,○,,,,서린씨앤아이,,,,
//img.danawa.com/prod_img/500000/092/754/img/20754092_1.jpg?shrink=130:130&_v=20240708173846,ADATA DDR4-3200 CL16 SPECTRIX D35G RGB 화이트 패키지,120940원,5.0,ADATA(제조사 웹사이트 바로가기),2023년 07월,데스크탑용,DDR4,DIMM(UDIMM),16GB,3200MHz (PC4-25600),CL16,1.35V,2개,,,방열판,36mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,6.6mm,○,,,화이트,RGB,○,○,○,,○,○,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/800/275/img/13275800_1.jpg?shrink=130:130&_v=20210201141001,TeamGroup T-Force DDR4-3200 CL16-20-20 DARK Z RED 패키지,202790원,3.3,TeamGroup(제조사 웹사이트 바로가기),2021년 02월,데스크탑용,DDR4,DIMM(UDIMM),32GB,3200MHz (PC4-25600),CL16-20-20-40,1.35V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,레드,,,,,,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/004/910/img/15910004_1.jpg?shrink=130:130&_v=20220323155629,GIGABYTE AORUS DDR5-5200 CL40 패키지 제이씨현,360580원,N/A,GIGABYTE(제조사 웹사이트 바로가기),2021년 12월,데스크탑용,DDR5,DIMM(UDIMM),32GB,5200MHz (PC5-41600),CL40-40-40-80,1.25V,2개,○,,방열판,39.86mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8.7mm,,○,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/031/938/img/7938031_1.jpg?shrink=130:130&_v=20200821130950,G.SKILL DDR4-4000 CL19 TRIDENT Z ROYAL 골드 패키지,599030원,5.0,G.SKILL(제조사 웹사이트 바로가기),2019년 05월,데스크탑용,DDR4,DIMM(UDIMM),32GB,4000MHz (PC4-32000),CL19-19-19-39,1.35V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,골드,RGB,○,○,○,,○,,,,○,,,,서린씨앤아이,,,,
//img.danawa.com/prod_img/500000/684/767/img/18767684_1.jpg?shrink=130:130&_v=20230116145631,TeamGroup DDR5-5200 CL42 Elite Plus 실버 서린,69680원,4.5,TeamGroup(제조사 웹사이트 바로가기),2023년 01월,데스크탑용,DDR5,DIMM(UDIMM),16GB,5200MHz (PC5-41600),CL42-42-42-84,1.10V,1개,○,,방열판,31.25mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,6.6mm,,,,실버/그레이,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/669/341/img/39341669_1.jpg?shrink=130:130&_v=20250421170425,OLOy DDR5-7000 CL36 BLADE RGB MIRROR 패키지 올로코리아,375000원,N/A,OLOy(제조사 웹사이트 바로가기),2024년 03월,데스크탑용,DDR5,DIMM(UDIMM),48GB,7000MHz (PC5-56000),CL36-46-46-116,1.40V,2개,○,,방열판,39mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,실버/그레이,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/996/350/img/30350996_1.jpg?shrink=130:130&_v=20240611171633,PATRIOT DDR5-6000 CL36 VIPER VENOM RGB 패키지,147990원,N/A,PATRIOT(제조사 웹사이트 바로가기),2023년 12월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL36-36-36-76,1.35V,2개,○,,방열판,43mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,○,○,○,블랙,RGB,○,○,○,,○,,,,,,,,,○,,,
//img.danawa.com/prod_img/500000/147/803/img/15803147_1.jpg?shrink=130:130&_v=20211221133325,TeamGroup T-CREATE DDR4-3600 CL14 EXPERT OC10L 패키지,156250원,5.0,TeamGroup(제조사 웹사이트 바로가기),2021년 11월,데스크탑용,DDR4,DIMM(UDIMM),16GB,3600MHz (PC4-28800),CL14-15-15-35,1.45V,2개,,,방열판,32mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,,,실버/그레이,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/867/274/img/49274867_1.jpg?shrink=130:130&_v=20240423093754,ESSENCORE KLEVV DDR5-8000 CL38 CRAS V RGB 패키지 서린,550000원,N/A,ESSENCORE(제조사 웹사이트 바로가기),2024년 04월,데스크탑용,DDR5,DIMM(UDIMM),48GB,8000MHz (PC5-64000),CL38-48-48-128,1.45V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/843/785/img/27785843_1.jpg?shrink=130:130&_v=20241031131710,ADATA DDR5-6400 CL32 LANCER BLADE RGB 화이트 패키지 코잇,169900원,N/A,ADATA(제조사 웹사이트 바로가기),2023년 08월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL32,1.40V,2개,○,,방열판,40mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7.86mm,○,○,○,화이트,RGB,,,,,,○,,,,,,,,,,,
//img.danawa.com/prod_img/500000/754/553/img/51553754_1.jpg?shrink=130:130&_v=20241031131535,ADATA DDR5-5600 CL46 PMIC락 코잇,66900원,N/A,ADATA(제조사 웹사이트 바로가기),2024년 05월,데스크탑용,DDR5,DIMM(UDIMM),16GB,5600MHz (PC5-44800),CL46-45-45,1.10V,1개,○,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/041/905/img/4905041_1.jpg?shrink=130:130&_v=20220616175126,G.SKILL DDR4-3200 CL14 TRIDENT Z RGB 패키지,245340원,4.5,G.SKILL,2017년 02월,데스크탑용,DDR4,DIMM(UDIMM),16GB,3200MHz (PC4-25600),CL14-14-14-34,1.35V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,블랙,RGB,○,○,○,,,,,,○,,,,서린씨앤아이,,,,○
//img.danawa.com/prod_img/500000/598/269/img/7269598_1.jpg?shrink=130:130&_v=20200821131608,TeamGroup T-Force DDR4-3600 CL18 XCALIBUR RGB 패키지 서린,118200원,N/A,TeamGroup T-Force,2018년 08월,데스크탑용,DDR4,DIMM(UDIMM),16GB,3600MHz (PC4-28800),CL18-20-20-44,1.35V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,블랙,RGB,○,○,○,,○,,,,○,,,,서린씨앤아이,,,○,
//img.danawa.com/prod_img/500000/416/852/img/15852416_1.jpg?shrink=130:130&_v=20211203144011,앱코 DDR4-3200 CL14 AGM R30RH 화이트 패키지,320000원,5.0,앱코(제조사 웹사이트 바로가기),2021년 12월,데스크탑용,DDR4,DIMM(UDIMM),32GB,3200MHz (PC4-25600),CL14-14-14-34,1.35V,2개,,,방열판,41mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,화이트,RGB,○,○,○,,○,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/167/076/img/32076167_1.jpg?shrink=130:130&_v=20240522174016,TeamGroup T-Force DDR5-8000 CL38 Delta RGB 패키지 서린,382000원,N/A,TeamGroup(제조사 웹사이트 바로가기),2024년 01월,데스크탑용,DDR5,DIMM(UDIMM),48GB,8000MHz (PC5-64000),CL38-49-49-84,1.40V,2개,○,,방열판,46.1mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,○,○,,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/114/369/img/20369114_1.jpg?shrink=130:130&_v=20230531161042,마이크론 Crucial DDR5-4800 CL40 대원씨티에스,64410원,5.0,마이크론(제조사 웹사이트 바로가기),2021년 12월,데스크탑용,DDR5,DIMM(UDIMM),8GB,4800MHz (PC5-38400),CL40-39-39,1.10V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/570/745/img/16745570_1.jpg?shrink=130:130&_v=20250421170425,OLOy DDR4-3600 CL14 BLADE RGB AL 패키지 올로코리아,197500원,5.0,OLOy(제조사 웹사이트 바로가기),2022년 04월,데스크탑용,DDR4,DIMM(UDIMM),16GB,3600MHz (PC4-28800),CL14-14-14-34,1.45V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,실버/그레이,RGB,○,○,○,,○,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/165/030/img/7030165_1.jpg?shrink=130:130&_v=20200821131608,G.SKILL DDR4-3600 CL17 TRIDENT Z ROYAL 실버 패키지,175400원,5.0,G.SKILL(제조사 웹사이트 바로가기),2019년 01월,데스크탑용,DDR4,DIMM(UDIMM),16GB,3600MHz (PC4-28800),CL17-18-18-38,1.35V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,실버/그레이,RGB,○,○,○,,,,,,○,,,,서린씨앤아이,,,,
//img.danawa.com/prod_img/500000/087/591/img/20591087_1.jpg?shrink=130:130&_v=20231114125248,V-Color Manta DDR5-6400 CL36 XPrism RGB 블랙 패키지,278300원,5.0,V-Color(제조사 웹사이트 바로가기),2023년 06월,데스크탑용,DDR5,DIMM(UDIMM),48GB,6400MHz (PC5-51200),CL36-48-48-101,1.40V,2개,○,,방열판,41.7mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7.7mm,○,○,,블랙,RGB,○,○,,,○,,,,,○,,,,,,,
//img.danawa.com/prod_img/500000/401/931/img/17931401_1.jpg?shrink=130:130&_v=20221005102209,G.SKILL DDR5-6000 CL32 FLARE X5 J 패키지,169500원,N/A,G.SKILL(제조사 웹사이트 바로가기),2022년 10월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL32-38-38-96,1.35V,2개,○,,방열판,33mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/168/229/img/19229168_1.jpg?shrink=130:130&_v=20241031131825,ADATA DDR5-6000 CL30 CASTER RGB 패키지 코잇,179000원,N/A,ADATA(제조사 웹사이트 바로가기),2023년 03월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL30-40-40,1.35V,2개,○,,방열판,43mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8.4mm,○,○,,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/912/546/img/20546912_1.jpg?shrink=130:130&_v=20230614173915,TeamGroup T-CREATE DDR5-6000 CL38 EXPERT 화이트 패키지 서린,160500원,4.5,TeamGroup(제조사 웹사이트 바로가기),2023년 06월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL38-38-38-78,1.25V,2개,○,,방열판,32mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,,○,화이트,,,,,,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/230/879/img/15879230_1.jpg?shrink=130:130&_v=20220217171951,마이크론 Crucial DDR5-4800 CL40,120000원,4.8,마이크론(제조사 웹사이트 바로가기),2021년 12월,데스크탑용,DDR5,DIMM(UDIMM),16GB,4800MHz (PC5-38400),CL40-39-39,1.10V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/856/821/img/29821856_1.jpg?shrink=130:130&_v=20231107085523,ESSENCORE KLEVV DDR4-3600 CL18 CRAS XR RGB 서린,63000원,N/A,ESSENCORE(제조사 웹사이트 바로가기),2023년 11월,데스크탑용,DDR4,DIMM(UDIMM),16GB,3600MHz (PC4-28800),CL18-22-22-42,1.35V,1개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,실버/그레이,RGB,○,○,○,,○,,,,○,,,,,○,,,
//img.danawa.com/prod_img/500000/527/259/img/6259527_1.jpg?shrink=130:130&_v=20200908150159,CORSAIR DDR4-3600 CL18 VENGEANCE PRO RGB BLACK 패키지,1264000원,N/A,CORSAIR,2018년 06월,데스크탑용,DDR4,DIMM(UDIMM),64GB,3600MHz (PC4-28800),CL18-19-19-39,1.35V,8개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,블랙,RGB,○,○,○,○,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/326/076/img/32076326_1.jpg?shrink=130:130&_v=20240110104620,TeamGroup T-Force DDR5-8000 CL38 XTREEM 패키지 서린,475000원,N/A,TeamGroup(제조사 웹사이트 바로가기),2024년 01월,데스크탑용,DDR5,DIMM(UDIMM),32GB,8000MHz (PC5-64000),CL38-48-48-84,1.45V,2개,○,,방열판,48.8mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8.2mm,,○,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/047/666/img/27666047_1.jpg?shrink=130:130&_v=20230818173723,CORSAIR DDR5-6000 CL30 VENGEANCE RGB WHITE 패키지,179000원,N/A,CORSAIR(제조사 웹사이트 바로가기),2023년 08월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL30-36-36-76,1.40V,2개,,,방열판,56mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,,화이트,RGB,○,○,○,○,,,,,,,,,,,,,
