url,Name,Price,Rating,제조회사,등록년월,제품 분류,디스크 크기,디스크 용량,인터페이스,회전수,버퍼 용량,전송 속도,기록방식,디스크 수,두께,작업부하량,소음(유휴/탐색),2년,,적합성평가인증,안전확인인증,헬륨충전,RV센서,사용보증,5년,데이터 복구 3년,S.M.A.R.T 지원,3년,SED,DSA,저전력,1년,ISE,데이터 복구 2년
//img.danawa.com/prod_img/500000/256/926/img/2926256_1.jpg?shrink=130:130&_v=20200529094720,Seagate Video 5900/64M/해외구매,82350원,N/A,Seagate,2014년 06월,HDD (CCTV용),8.9cm(3.5인치),1TB,SATA3(6Gb/s),"5,900RPM",메모리 64MB,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,○,,,
//img.danawa.com/prod_img/500000/300/755/img/15755300_1.jpg?shrink=130:130&_v=20211123125136,도시바 MG07SCA Enterprise SAS/7200/256M/병행수입,295470원,N/A,도시바(제조사 웹사이트 바로가기),2021년 11월,HDD (기업용),8.9cm(3.5인치),12TB,SA-SCSI (12Gb/s),"7,200RPM",메모리 256MB,242MB/s,,,,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,250만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/099/639/img/5639099_1.jpg?shrink=130:130&_v=20200529094513,Seagate Enterprise Performance SAS/10K/128M/해외구매,99000원,N/A,Seagate,2017년 11월,HDD (기업용),6.4cm(2.5인치),1.2TB,SA-SCSI (12Gb/s),"10,000RPM",메모리 128MB,,,,15mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/463/727/img/15727463_1.jpg?shrink=130:130&_v=20211118160240,Western Digital WD MOBILE BLACK 7200/64M/노트북용/해외구매,88710원,N/A,Western Digital(제조사 웹사이트 바로가기),2021년 11월,HDD (노트북용),6.4cm(2.5인치),1TB,SATA3 (6Gb/s),"7,200RPM",메모리 64MB,,SMR(PMR),,7mm,,24/25dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,,,,,,,,,
//img.danawa.com/prod_img/500000/408/989/img/2989408_1.jpg?shrink=130:130&_v=20210125152248,Western Digital WD Scorpio Blue SATA2/5400/8M/노트북용/해외구매,18000원,N/A,Western Digital WD,2015년 02월,HDD (노트북용),6.4cm(2.5인치),250GB,SATA2(3Gb/s),"5,400RPM",메모리 8MB,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/826/188/img/20188826_1.jpg?shrink=130:130&_v=20250328113947,도시바 X300 Refresh 7200/256M/해외구매,314100원,N/A,도시바(제조사 웹사이트 바로가기),2023년 05월,HDD (PC용),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,,CMR(PMR),,26.1mm,,31dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,60만시간,,,,,,○,,,,
//img.danawa.com/prod_img/500000/350/830/img/49830350_1.jpg?shrink=130:130&_v=20240620142549,Western Digital Ultrastar DC HC310 패키지 7200/256M HUS726T6TALE6L4,2312000원,N/A,Western Digital(제조사 웹사이트 바로가기),2024년 04월,HDD (기업용),8.9cm(3.5인치),6TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,222MB/s,CMR(PMR),,26.1mm,,29/36dB,,,MSIP-REM-WDT-US7SAN6T0인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,200만시간,○,,○,,,,,,,
//img.danawa.com/prod_img/500000/315/963/img/14963315_1.jpg?shrink=130:130&_v=20210810124334,도시바 N300 7200/256M 해외구매,1193300원,N/A,도시바(제조사 웹사이트 바로가기),2019년 05월,HDD (NAS용),8.9cm(3.5인치),14TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,260MB/s,CMR(PMR),,26.1mm,180 TB/Y,20dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,100만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/903/540/img/20540903_1.jpg?shrink=130:130&_v=20250204163608,Western Digital Ultrastar DC HC560 7200/512M/해외구매,771280원,N/A,Western Digital(제조사 웹사이트 바로가기),2023년 06월,HDD (기업용),8.9cm(3.5인치),20TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,269MB/s,CMR(PMR),플래터 9장,26.1mm,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,,,○,,,○,,,,
//img.danawa.com/prod_img/500000/208/704/img/20704208_1.jpg?shrink=130:130&_v=20230627181629,MARSHAL FFF 7200/256M/리퍼비시,352000원,N/A,MARSHAL(제조사 웹사이트 바로가기),2023년 06월,HDD (리퍼비시),8.9cm(3.5인치),14TB,SATA3 (6Gb/s),,메모리 256MB,,,,,,,,,R-R-M3S-MAL312000T72인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/297/097/img/4097297_1.jpg?shrink=130:130&_v=20200529174927,MARSHAL MAL32000SA-T72 SATA/64M/리퍼비시,59300원,4.6,MARSHAL,2016년 05월,HDD (리퍼비시),8.9cm(3.5인치),2TB,SATA (버전 확인 요망),,메모리 64MB,,,,,,,,,MSIP-REM-F3C-MAL32000T72인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/996/536/img/75536996_1.jpg?shrink=130:130&_v=20250204100243,Western Digital WD Blue 5400/64M/해외구매,120590원,N/A,Western Digital WD,2025년 02월,HDD (PC용),8.9cm(3.5인치),1TB,SATA3(6Gb/s),"5,400RPM",메모리 64MB,180MB/s,CMR(PMR),,26.1mm,,21/26dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/929/309/img/60309929_1.jpg?shrink=130:130&_v=20250314130034,도시바 N300 7200/512M/해외구매,518510원,4.8,도시바(제조사 웹사이트 바로가기),2024년 07월,HDD (NAS용),8.9cm(3.5인치),18TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,281MB/s,CMR(PMR),,26.1mm,180 TB/Y,20dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,120만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/974/695/img/13695974_1.jpg?shrink=130:130&_v=20230607104655,Synology Enterprise 7200/256M/해외구매,802420원,N/A,Synology(제조사 웹사이트 바로가기),2021년 03월,HDD (NAS용),8.9cm(3.5인치),12TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,242MB/s,CMR(PMR),,26.1mm,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,250만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/348/556/img/79556348_1.jpg?shrink=130:130&_v=20250410085834,Western Digital WD Ultrastar DC HC555 SAS/7200/512M,가격비교예정,N/A,Western Digital(제조사 웹사이트 바로가기),2025년 04월,HDD (기업용),8.9cm(3.5인치),18TB,SA-SCSI (12Gb/s),"7,200RPM",메모리 512MB,269MB/s,CMR(PMR),,26.1mm,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,○,,,,,,,,,
//img.danawa.com/prod_img/500000/911/382/img/77382911_1.jpg?shrink=130:130&_v=20250306180631,Western Digital Ultrastar DC HC550 패키지 7200/512M WUH721814ALE6L4,4152000원,N/A,Western Digital(제조사 웹사이트 바로가기),2025년 03월,HDD (기업용),8.9cm(3.5인치),14TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,262MB/s,CMR(PMR),,26.1mm,550 TB/Y,20/36dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,○,,○,,,○,○,,,
//img.danawa.com/prod_img/500000/977/315/img/3315977_1.jpg?shrink=130:130&_v=20220211131632,Western Digital WD WD3200BUCT SATA2/5400/16M/해외구매,22000원,N/A,Western Digital WD,2015년 07월,HDD (노트북용),6.4cm(2.5인치),320GB,SATA2(3Gb/s),"5,400RPM",메모리 16MB,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/595/336/img/70336595_1.jpg?shrink=130:130&_v=20250409134221,Western Digital WD Purple Pro 7200/256M/해외구매,637390원,N/A,Western Digital(제조사 웹사이트 바로가기),2024년 11월,HDD (CCTV용),8.9cm(3.5인치),12TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,245MB/s,CMR(PMR),,26.1mm,550 TB/Y,20/29dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,200만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/494/370/img/65370494_1.jpg?shrink=130:130&_v=20240905182804,Sebap Amigos 7200/256M/리퍼비시,339170원,N/A,Sebap,2024년 09월,HDD (리퍼비시),8.9cm(3.5인치),12TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,185MB/s,확인요망(PMR),,26.1mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/083/799/img/7799083_1.jpg?shrink=130:130&_v=20200528093624,Seagate BarraCuda 7200/32M/해외구매,71900원,N/A,Seagate(제조사 웹사이트 바로가기),2016년 10월,HDD (PC용),8.9cm(3.5인치),500GB,SATA3 (6Gb/s),"7,200RPM",메모리 32MB,210MB/s,TGMR,,20mm,55 TB/Y,22/23dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/951/940/img/3940951_1.jpg?shrink=130:130&_v=20200529174927,MARSHAL MAL34000SA-T72 7200/64M/리퍼비시,103990원,4.7,MARSHAL,2016년 04월,HDD (리퍼비시),8.9cm(3.5인치),4TB,SATA3(6Gb/s),"7,200RPM",메모리 64MB,,,,,,,,,MSIP-REM-F3C-MAL34000T72인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/498/903/img/2903498_1.jpg?shrink=130:130&_v=20250319183030,Seagate Enterprise Capacity 7200/128M/해외구매,284100원,N/A,Seagate,2014년 06월,HDD (기업용),8.9cm(3.5인치),6TB,SATA3(6Gb/s),"7,200RPM",메모리 128MB,,CMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/063/704/img/18704063_1.jpg?shrink=130:130&_v=20230109171151,Western Digital WD Ultrastar DC HC550 7200/512M/리퍼비시,529000원,4.7,Western Digital(제조사 웹사이트 바로가기),2023년 01월,HDD (리퍼비시),8.9cm(3.5인치),18TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,269MB/s,CMR(PMR),플래터 8장,26.1mm,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,,,,○,,,○,,,,
//img.danawa.com/prod_img/500000/013/323/img/3323013_1.jpg?shrink=130:130&_v=20250319184521,Seagate Cheetah 10K.7 SCSI/10K/8M/해외구매,103270원,N/A,Seagate,2015년 07월,HDD (기업용),8.9cm(3.5인치),73GB,SCSI,"10,000RPM",메모리 8MB,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/665/849/img/2849665_1.jpg?shrink=130:130&_v=20200528100704,Western Digital WD Scorpio Blue SATA3/5400/8M/노트북용/해외구매,66310원,N/A,Western Digital WD,2014년 10월,HDD (노트북용),6.4cm(2.5인치),1TB,SATA3(6Gb/s),"5,400RPM",메모리 8MB,,SMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/409/384/img/8384409_1.jpg?shrink=130:130&_v=20200602152115,HP 엔터프라이즈 SAS/10K,329000원,N/A,HP(제조사 웹사이트 바로가기),2019년 06월,HDD (기업용),6.4cm(2.5인치),600GB,SA-SCSI (12Gb/s),"10,000RPM",,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,○,,,,,,
//img.danawa.com/prod_img/500000/466/703/img/2703466_1.jpg?shrink=130:130&_v=20200528100050,Western Digital WD Caviar Blue 7200/64M/해외구매,67390원,4.5,Western Digital WD,2013년 02월,HDD (PC용),8.9cm(3.5인치),1TB,SATA3(6Gb/s),"7,200RPM",메모리 64MB,,CMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/454/703/img/2703454_1.jpg?shrink=130:130&_v=20200529094332,Seagate Momentus 5400.3 EIDE/5400/8M/노트북용/해외구매,138490원,N/A,Seagate,2010년 02월,HDD (노트북용),6.4cm(2.5인치),160GB,E-IDE,"5,400RPM",8MB,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/226/544/img/15544226_1.jpg?shrink=130:130&_v=20211028133842,Western Digital WD GOLD 7200/128M 해외구매,196000원,N/A,Western Digital WD,2021년 10월,HDD (기업용),8.9cm(3.5인치),2TB,SATA3 (6Gb/s),"7,200RPM",메모리 128MB,최대 200MB/s,CMR(PMR),,,,25/28dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,200만시간,,,,,,○,,,,
//img.danawa.com/prod_img/500000/957/204/img/20204957_1.jpg?shrink=130:130&_v=20230522180511,ablelead ASIO 5900/64M,125000원,N/A,ablelead,2023년 05월,HDD (리퍼비시),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"5,900RPM",메모리 64MB,150MB/s,CMR(PMR),,,180 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/489/073/img/76073489_1.jpg?shrink=130:130&_v=20250213134111,도시바 X300 Pro 7200/512M/해외구매,632290원,N/A,도시바(제조사 웹사이트 바로가기),2025년 02월,HDD (PC용),8.9cm(3.5인치),22TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,,CMR(PMR),,26.1mm,300 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/373/645/img/49645373_1.jpg?shrink=130:130&_v=20250331214510,Western Digital Ultrastar DC HC310 패키지 7200/256M HUS726T4TALA6L4,1823860원,N/A,Western Digital,2024년 04월,HDD (기업용),8.9cm(3.5인치),4TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,233MB/s,CMR(PMR),플래터 4장,26.1mm,,29/36dB,,,MSIP-REM-WDT-US7SAN6T0인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,200만시간,○,,○,,,○,,,,
//img.danawa.com/prod_img/500000/949/851/img/2851949_1.jpg?shrink=130:130&_v=20200529091929,삼성전자 SpinPoint M8 SATA2/5400/8M/노트북용/해외구매,74960원,5.0,삼성전자,2014년 09월,HDD (노트북용),6.4cm(2.5인치),1TB,SATA2(3Gb/s),"5,400RPM",메모리 8MB,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/334/638/img/5638334_1.jpg?shrink=130:130&_v=20200528133002,Western Digital WD RED Pro 7200/64M/해외구매,150960원,N/A,Western Digital WD,2017년 11월,HDD (NAS용),8.9cm(3.5인치),2TB,SATA3(6Gb/s),"7,200RPM",메모리 64MB,,CMR(PMR),,26mm,300 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,100만 시간,,,○,,,,,,,
//img.danawa.com/prod_img/500000/077/813/img/33813077_1.jpg?shrink=130:130&_v=20241111131823,Seagate Exos X24 7200/512M/해외구매,926390원,N/A,Seagate(제조사 웹사이트 바로가기),2024년 01월,HDD (기업용),8.9cm(3.5인치),24TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,285MB/s,CMR(PMR),,26.1mm,550 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,250만시간,,,,,○,,,,,
//img.danawa.com/prod_img/500000/631/544/img/15544631_1.jpg?shrink=130:130&_v=20241127144248,Western Digital WD GOLD 7200/256M/해외구매,501000원,N/A,Western Digital WD,2021년 10월,HDD (기업용),8.9cm(3.5인치),12TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,255MB/s,CMR(PMR),,,,20/36dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,250만시간,,,,,,○,,,,
//img.danawa.com/prod_img/500000/821/438/img/4438821_1.jpg?shrink=130:130&_v=20160909155722,MARSHAL 500GB MAL2500SA-T72L (SATA/7200/8M/노트북용/리퍼비시),43700원,4.8,MARSHAL,2016년 04월,HDD (리퍼비시),6.4cm(2.5인치),500GB,SATA (버전 확인 요망),"7,200RPM",메모리 8MB,,,,7mm,,,,,KCC-REM-F3C-MAL2500T54인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/709/308/img/20308709_1.jpg?shrink=130:130&_v=20240620175620,Western Digital Ultrastar DC HC530 패키지 7200/512M WUH721414ALE6L4,4152000원,N/A,Western Digital,2023년 05월,HDD (기업용),8.9cm(3.5인치),14TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,267MB/s,CMR(PMR),플래터 8장,26.1mm,,20/36dB,,,MSIP-REM-WDT-US7SAP140인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,○,,○,,,○,○,,,
//img.danawa.com/prod_img/500000/964/406/img/18406964_1.jpg?shrink=130:130&_v=20221201134528,Western Digital WD BLACK 7200/128M,429000원,N/A,Western Digital WD,2022년 12월,HDD (PC용),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"7,200RPM",메모리 128MB,238MB/s,CMR(PMR),,26.1mm,,28/34dB,,,MSIP-REM-WDT-US7SAN6T0인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,,,,,,,,
//img.danawa.com/prod_img/500000/717/375/img/3375717_1.jpg?shrink=130:130&_v=20240731155139,Western Digital WD MOBILE Blue 5400/8M/노트북용/벌크,37810원,5.0,Western Digital WD,2013년 05월,HDD (노트북용),6.4cm(2.5인치),500GB,SATA3(6Gb/s),"5,400RPM",메모리 8MB,,CMR(PMR),,,,,,,KCC-REM-WDT-1931인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/936/851/img/2851936_1.jpg?shrink=130:130&_v=20250320183652,Seagate Momentus SATA2/5400/8M/노트북용/해외구매,162700원,5.0,Seagate,2014년 09월,HDD (노트북용),6.4cm(2.5인치),1TB,SATA2(3Gb/s),"5,400RPM",메모리 8MB,,SMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/177/542/img/18542177_1.jpg?shrink=130:130&_v=20221220132857,Western Digital WD BLACK 7200/128M/해외구매,433390원,N/A,Western Digital WD,2022년 12월,HDD (PC용),8.9cm(3.5인치),8TB,SATA3 (6Gb/s),"7,200RPM",메모리 128MB,238MB/s,CMR(PMR),,26.1mm,,28/34dB,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/292/003/img/70003292_1.jpg?shrink=130:130&_v=20241028132756,도시바 S300 PRO 7200/512M/해외구매,398000원,N/A,도시바(제조사 웹사이트 바로가기),2024년 10월,HDD (CCTV용),8.9cm(3.5인치),10TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,281MB/s,CMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,120만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/672/438/img/68438672_1.jpg?shrink=130:130&_v=20241008124650,Synology Plus Series 7200/512M/해외구매,622130원,N/A,Synology(제조사 웹사이트 바로가기),2024년 10월,HDD (NAS용),8.9cm(3.5인치),16TB,SATA3 (6Gb/s),"7,200RPM",메모리 512MB,281MB/s,CMR(PMR),,26.1mm,180 TB/Y,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,120만시간,,,,,,,,,,
//img.danawa.com/prod_img/500000/135/318/img/20318135_1.jpg?shrink=130:130&_v=20240620175424,Western Digital Ultrastar DC HC520 패키지 7200/256M HUH721212ALE600,3752000원,N/A,Western Digital(제조사 웹사이트 바로가기),2023년 04월,HDD (기업용),8.9cm(3.5인치),12TB,SATA3 (6Gb/s),"7,200RPM",메모리 256MB,255MB/s,CMR(PMR),플래터 8장,26.1mm,,20/36dB,,,MSIP-REM-HGJ-US7SAM120인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,250만시간,○,,○,,,,,,,
//img.danawa.com/prod_img/500000/614/018/img/2018614_1.jpg?shrink=130:130&_v=20200528093629,Seagate BarraCuda 7200/64M/비품,56000원,4.0,Seagate,2013년 04월,HDD (리퍼비시),8.9cm(3.5인치),1TB,SATA3(6Gb/s),"7,200RPM",메모리 64MB,,CMR(PMR),,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
